step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFlaggedFraud
58,CASH_OUT,1789155.73,C853148295,1789155.73,0.0,C439525493,2031388.61,3820544.34,0
232,PAYMENT,8697.34,C590352138,0.0,0.0,M346480636,0.0,0.0,0
309,CASH_OUT,273261.98,C1635360593,84668.0,0.0,C1612514064,39165.05,312427.03,0
250,CASH_IN,182970.27,C2132521246,5464479.66,5647449.94,C1788314109,3184815.25,3001844.98,0
514,TRANSFER,713404.6,C278286115,713404.6,0.0,C1132642715,0.0,0.0,0
400,CASH_IN,228764.56,C1328435560,13894243.65,14123008.21,C1776093874,1834682.93,1605918.36,0
230,PAYMENT,12774.33,C718450869,0.0,0.0,M1823642364,0.0,0.0,0
139,CASH_IN,64646.73,C995915395,7449418.76,7514065.49,C1517972949,167746.79,103100.06,0
734,CASH_OUT,23912.2,C4748745,23912.2,0.0,C1953200125,338951.65,362863.85,0
56,TRANSFER,82767.31,C447204018,82767.31,0.0,C1405076025,0.0,0.0,0
401,CASH_OUT,228388.8,C773585826,0.0,0.0,C648235112,2973501.3,3201890.09,0
21,CASH_OUT,35424.64,C1512050598,5224.0,0.0,C1014157064,0.0,35424.64,0
303,TRANSFER,79956.02,C1192919989,0.0,0.0,C1925061158,1465153.43,1545109.45,0
42,PAYMENT,12160.0,C1484954479,613994.0,601834.0,M12526413,0.0,0.0,0
350,CASH_OUT,162897.67,C450656508,0.0,0.0,C1818701840,927046.31,1089943.99,0
371,PAYMENT,3104.06,C1694489326,0.0,0.0,M291692470,0.0,0.0,0
142,CASH_IN,97491.46,C1233005824,15048.0,112539.46,C394274493,148014.45,50523.0,0
22,PAYMENT,10045.67,C749464233,197831.86,187786.19,M621091701,0.0,0.0,0
251,CASH_OUT,32654.16,C392012920,0.0,0.0,C35711338,195366.67,228020.83,0
289,CASH_OUT,602807.17,C279799028,602807.17,0.0,C1465512134,0.0,602807.17,0
16,TRANSFER,212556.6,C1190154592,0.0,0.0,C828995277,811492.56,1024049.16,0
44,TRANSFER,387952.42,C374179954,387952.42,0.0,C1213274351,0.0,0.0,0
475,TRANSFER,11424.36,C1596047986,11424.36,0.0,C1251374638,0.0,0.0,0
257,CASH_IN,1388.76,C829675334,2870161.38,2871550.14,C183484463,323650.36,322261.6,0
261,TRANSFER,2241630.36,C972876081,2241630.36,0.0,C950017248,0.0,0.0,0
349,PAYMENT,30664.31,C1665679093,73498.23,42833.92,M1573961603,0.0,0.0,0
394,PAYMENT,15303.81,C2003825366,32009.0,16705.19,M1655340498,0.0,0.0,0
399,CASH_IN,133582.58,C35927773,20730028.2,20863610.78,C916909945,1404660.58,1271078.01,0
386,CASH_OUT,6063657.03,C944295490,6063657.03,0.0,C925862909,1215280.38,7278937.41,0
43,CASH_OUT,61485.39,C1474619573,15066.0,0.0,C81663502,953605.75,1015091.14,0
179,CASH_OUT,78065.46,C948769437,0.0,0.0,C1718432104,910485.21,988550.67,0
685,TRANSFER,1933121.35,C1845779361,1933121.35,0.0,C1809033078,0.0,0.0,0
370,PAYMENT,6050.66,C2095997305,7197.0,1146.34,M5395185,0.0,0.0,0
204,CASH_IN,117846.96,C186043637,5239839.56,5357686.52,C1270769275,270788.85,152941.89,0
95,CASH_OUT,87999.25,C409531429,87999.25,0.0,C1827219533,0.0,87999.25,0
333,TRANSFER,17207.65,C1767715756,17207.65,0.0,C785026451,0.0,0.0,0
281,CASH_IN,281371.82,C657555028,1609932.83,1891304.65,C810325381,472471.99,191100.17,0
635,CASH_OUT,344673.46,C87393659,344673.46,0.0,C1571788325,0.0,344673.46,0
235,TRANSFER,211385.44,C1117657951,10384.0,0.0,C77776116,0.0,211385.44,0
345,TRANSFER,8994286.69,C76442447,8994286.69,0.0,C684493652,0.0,0.0,0
178,DEBIT,8872.38,C2035745632,31066.0,22193.62,C1599605316,58472.37,67344.75,0
164,PAYMENT,6537.85,C795415503,13336.0,6798.15,M237205704,0.0,0.0,0
404,PAYMENT,14949.41,C831279646,14872.0,0.0,M881059932,0.0,0.0,0
683,TRANSFER,93483.23,C1834440439,93483.23,0.0,C678733325,0.0,0.0,0
44,CASH_OUT,230553.07,C59233124,0.0,0.0,C1947063695,335766.86,566319.93,0
284,CASH_OUT,66620.39,C11964286,26853.0,0.0,C889840053,0.0,66620.39,0
664,CASH_OUT,397069.12,C824215467,397069.12,0.0,C1024853956,0.0,397069.12,0
431,CASH_IN,195138.1,C23242253,376.0,195514.1,C1425395857,19566.13,0.0,0
331,CASH_IN,352048.13,C970325607,174.0,352222.13,C152156234,1234316.08,882267.95,0
580,CASH_OUT,105861.07,C1311418994,105861.07,0.0,C294852221,39230.5,145091.57,0
127,TRANSFER,829012.31,C146118630,829012.31,0.0,C793816402,0.0,0.0,0
251,CASH_OUT,10936.31,C1633619821,0.0,0.0,C2107867730,346799.24,357735.55,0
35,CASH_OUT,454511.73,C1482588472,454511.73,0.0,C1751888979,140892.24,595403.98,0
306,TRANSFER,850530.59,C1303640793,850530.59,0.0,C2112578501,0.0,0.0,0
44,TRANSFER,195435.4,C576914287,0.0,0.0,C1174496884,4836663.96,5032099.36,0
467,CASH_OUT,269722.42,C1709776685,269722.42,0.0,C1845662039,24817.83,294540.26,0
180,CASH_OUT,3608191.52,C1481088608,3608191.52,0.0,C377820093,41219.64,3649411.15,0
258,CASH_OUT,29280.46,C1053462469,29280.46,0.0,C1795508920,35970.91,65251.38,0
357,PAYMENT,1017.31,C1565993890,4180.0,3162.69,M1178551714,0.0,0.0,0
403,CASH_OUT,66400.24,C37255581,0.0,0.0,C1390417433,807073.56,873473.81,0
261,CASH_OUT,580750.81,C1233773800,0.0,0.0,C1228565782,1151787.39,1732538.2,0
228,CASH_OUT,266836.35,C1419831454,266836.35,0.0,C1938098816,69105.61,335941.96,0
184,CASH_IN,106862.59,C106854726,11261036.49,11367899.08,C889387488,1739635.69,1632773.1,0
44,TRANSFER,217537.17,C539667368,58592.0,0.0,C1906155222,0.0,217537.17,0
249,CASH_OUT,99664.71,C1001222467,151258.78,51594.07,C311170917,408609.07,508273.78,0
228,CASH_OUT,379608.43,C629146849,2787.0,0.0,C1133204639,30102.25,409710.67,0
305,CASH_IN,360083.15,C164752831,2125003.16,2485086.31,C503133802,1656733.92,1296650.77,0
399,CASH_OUT,12752.45,C1567928887,0.0,0.0,C156381552,2210302.24,2223054.7,0
210,PAYMENT,20429.68,C90108638,0.0,0.0,M1004684840,0.0,0.0,0
280,CASH_OUT,78574.35,C1979593245,0.0,0.0,C1517019883,3261023.91,3339598.26,0
138,CASH_OUT,111671.79,C1963392817,957.0,0.0,C227037943,1459740.8,1571412.59,0
284,PAYMENT,23711.56,C306295370,11276.0,0.0,M813577689,0.0,0.0,0
541,TRANSFER,107320.81,C216622685,107320.81,0.0,C937316720,0.0,0.0,0
10,CASH_OUT,410253.39,C1128768838,0.0,0.0,C486727127,0.0,1096933.98,0
232,PAYMENT,16519.94,C801350373,0.0,0.0,M868099420,0.0,0.0,0
394,PAYMENT,21730.64,C1882003604,0.0,0.0,M1915807758,0.0,0.0,0
90,TRANSFER,703833.48,C199695016,703833.48,0.0,C1584778754,0.0,0.0,0
311,CASH_OUT,8589704.49,C495266984,8589704.49,0.0,C597537774,2811300.49,11401004.98,0
505,CASH_OUT,2251225.38,C811947733,2251225.38,0.0,C216058028,23722.5,2274947.89,0
239,TRANSFER,487572.45,C1269721100,487572.45,0.0,C2118952625,0.0,0.0,0
375,PAYMENT,4520.44,C1607680865,262303.98,257783.54,M1352478019,0.0,0.0,0
399,TRANSFER,1082200.06,C1568123931,1082200.06,0.0,C997567120,0.0,0.0,0
389,CASH_OUT,173668.46,C1332434443,173668.46,0.0,C672297359,383083.73,556752.19,0
174,TRANSFER,1536245.52,C1831248257,1536245.52,0.0,C525486982,0.0,0.0,0
186,CASH_OUT,176146.07,C286961728,348583.0,172436.93,C983386537,206211.35,382357.42,0
677,CASH_OUT,1136374.62,C110707602,1136374.62,0.0,C348031801,820273.26,1956647.88,0
307,CASH_OUT,100750.4,C1403222332,10301.0,0.0,C1295727132,913733.44,1014483.84,0
273,PAYMENT,10583.74,C1683244430,30999.0,20415.26,M1587267670,0.0,0.0,0
374,PAYMENT,11114.53,C43291270,71828.0,60713.47,M1504559947,0.0,0.0,0
160,TRANSFER,32872.0,C364430080,32872.0,0.0,C1690780304,0.0,0.0,0
177,TRANSFER,1201681.76,C1900756070,1201681.76,0.0,C1995455020,0.0,0.0,0
88,CASH_OUT,9345700.07,C399518124,9345700.07,0.0,C2125071302,8922060.43,18267760.5,0
136,CASH_OUT,290023.0,C406204704,0.0,0.0,C592537512,642446.37,932469.36,0
742,CASH_OUT,1819543.69,C1039979813,1819543.69,0.0,C2078394828,0.0,1819543.69,0
450,CASH_OUT,1463764.35,C2142422300,1463764.35,0.0,C1173885211,385211.95,1848976.3,0
261,CASH_OUT,2689633.8,C1088706462,2689633.8,0.0,C717389444,0.0,2689633.8,0
236,CASH_OUT,67050.5,C1343549154,67050.5,0.0,C133181668,0.0,67050.5,0
138,CASH_OUT,190184.31,C168822123,231583.0,41398.69,C617376203,999825.44,1190009.75,0
707,TRANSFER,2331777.94,C494837899,2331777.94,0.0,C1011506599,0.0,0.0,0
180,CASH_OUT,131844.47,C1641876076,11626.0,0.0,C969129764,904878.46,1036722.93,0
327,CASH_IN,54238.11,C190188318,650.0,54888.11,C1585392403,0.0,0.0,0
191,CASH_OUT,135200.37,C1985182816,135200.37,0.0,C269782536,84522.15,219722.52,0
465,TRANSFER,461255.26,C470923235,461255.26,0.0,C588226024,0.0,0.0,0
304,CASH_OUT,162006.59,C341821718,0.0,0.0,C163276277,489718.51,651725.1,0
212,CASH_IN,127640.9,C1286980240,6514645.85,6642286.76,C742099476,278256.8,150615.9,0
90,CASH_OUT,266746.42,C1311443000,266746.42,0.0,C1414013313,4433931.77,4700678.19,0
226,TRANSFER,5772.0,C1881699309,5772.0,0.0,C1419251036,0.0,0.0,0
354,CASH_OUT,224601.83,C1941294020,0.0,0.0,C1495238587,233588.31,458190.14,0
178,CASH_OUT,32322.23,C1685082934,15617.0,0.0,C1995155103,23519.04,55841.27,0
189,CASH_IN,159763.11,C1482207549,1581779.89,1741543.0,C1039677994,321776.95,162013.84,0
208,CASH_OUT,230714.32,C1202192892,34606.96,0.0,C1828701416,1409397.34,1640111.66,0
340,TRANSFER,92145.4,C1372492756,92145.4,0.0,C1868659811,0.0,0.0,0
370,CASH_OUT,151723.12,C991938170,5110.0,0.0,C1498345226,172738.03,324461.16,0
259,PAYMENT,95.33,C1999373270,91986.26,91890.94,M448277399,0.0,0.0,0
512,TRANSFER,8991625.83,C1466563113,8991625.83,0.0,C1693955122,0.0,0.0,0
14,CASH_OUT,69847.15,C2077720581,31461.0,0.0,C47724054,537141.04,899260.46,0
511,TRANSFER,2491.85,C1751683841,2491.85,0.0,C1911344900,0.0,0.0,0
675,CASH_OUT,43440.97,C761772957,43440.97,0.0,C2009987911,0.0,43440.97,0
347,PAYMENT,19065.31,C756583810,1098.0,0.0,M1742271187,0.0,0.0,0
493,CASH_OUT,29682.81,C524720900,0.0,0.0,C1997585643,51629.43,81312.24,0
351,PAYMENT,9727.05,C1365438806,204810.0,195082.95,M1593937098,0.0,0.0,0
231,PAYMENT,4641.32,C1773567702,239637.17,234995.85,M1106758373,0.0,0.0,0
668,CASH_OUT,4022098.69,C105027468,4022098.69,0.0,C303839764,58314.1,4080412.79,0
617,TRANSFER,1398166.84,C749892305,1398166.84,0.0,C1587152098,0.0,0.0,0
647,TRANSFER,61846.05,C1809717536,61846.05,0.0,C2035598878,0.0,0.0,0
13,CASH_IN,27967.93,C808266229,278960.0,306927.93,C1620027342,0.0,0.0,0
379,CASH_OUT,139525.5,C80515493,0.0,0.0,C1687447948,148227.21,287752.71,0
182,CASH_IN,7738.01,C104056178,2283499.71,2291237.71,C788901506,528661.46,520923.45,0
41,CASH_OUT,82806.2,C1327670146,82806.2,0.0,C1480756205,0.0,0.0,0
252,CASH_OUT,28901.85,C1724869464,10535.0,0.0,C1413670553,363072.13,391973.98,0
287,PAYMENT,1221.31,C1724323053,0.0,0.0,M97753139,0.0,0.0,0
37,CASH_IN,73636.14,C1602868043,2271483.7,2345119.84,C437281357,81828.81,8192.66,0
345,CASH_IN,282149.13,C1312264779,9491186.37,9773335.5,C1816802354,1081711.95,799562.82,0
11,CASH_OUT,12461.0,C938980312,12461.0,0.0,C621014131,27964.11,40425.11,0
327,CASH_IN,146596.8,C2035897664,12709805.28,12856402.08,C314246656,717625.9,571029.1,0
680,TRANSFER,1819405.69,C256643277,1819405.69,0.0,C865759561,0.0,0.0,0
420,TRANSFER,500905.62,C1104187360,500905.62,0.0,C822141064,0.0,0.0,0
742,TRANSFER,303846.74,C959102961,303846.74,0.0,C114421319,0.0,0.0,0
403,CASH_OUT,155651.77,C1536684247,3095.0,0.0,C1007147794,351547.95,507199.72,0
472,CASH_OUT,586801.3,C951521494,586801.3,0.0,C2063022949,217402.84,804204.13,0
385,CASH_OUT,868004.62,C1857489498,868004.62,0.0,C1695916272,0.0,868004.62,0
158,CASH_IN,109222.33,C1782850611,34030.0,143252.33,C1612972513,0.0,0.0,0
20,CASH_OUT,23080.93,C1364463132,0.0,0.0,C513961441,1063385.36,1086466.3,0
40,PAYMENT,6831.23,C894659166,0.0,0.0,M609471773,0.0,0.0,0
311,CASH_OUT,225301.45,C1591403785,225301.45,0.0,C74903852,358027.9,583329.35,0
638,TRANSFER,345116.0,C1604322396,345116.0,0.0,C1515434916,0.0,0.0,0
187,PAYMENT,15537.33,C1712869133,20772.0,5234.67,M533689017,0.0,0.0,0
212,TRANSFER,64016.99,C904401806,92264.0,28247.01,C1924644257,197380.53,261397.52,0
397,TRANSFER,52689.13,C1381675569,52689.13,0.0,C560235644,0.0,0.0,0
548,PAYMENT,1433.77,C1351433421,2460.0,1026.23,M2013332427,0.0,0.0,0
402,CASH_OUT,296456.71,C1431168296,460918.0,164461.29,C2129692781,0.0,296456.71,0
410,CASH_OUT,124202.04,C18416258,124202.04,0.0,C1547230458,4212193.08,4336395.13,0
226,TRANSFER,711384.56,C529577014,0.0,0.0,C1146669429,1616433.59,2327818.14,0
188,CASH_OUT,12152.34,C1036323019,184.0,0.0,C1343798558,43061.26,55213.6,0
305,CASH_OUT,456930.88,C763431178,456930.88,0.0,C1562779762,0.0,456930.88,0
370,CASH_OUT,5048.87,C561492097,0.0,0.0,C1569149103,997629.36,1002678.23,0
294,TRANSFER,7809301.98,C2147008654,7809301.98,0.0,C722948959,0.0,0.0,0
212,CASH_OUT,191689.57,C1938684205,0.0,0.0,C1580436379,2381183.85,2572873.42,0
20,CASH_IN,107625.2,C1505869497,3390656.94,3498282.14,C776917345,2549632.95,2442007.74,0
187,CASH_OUT,24584.61,C58725838,21245.0,0.0,C1807749693,133777.52,158362.13,0
384,CASH_OUT,136903.9,C1085176958,136903.9,0.0,C1148390150,381491.83,518395.74,0
400,CASH_OUT,4598089.88,C1115133775,4598089.88,0.0,C1079679103,771511.79,5369601.67,0
137,CASH_IN,13563.93,C5778648,2915472.32,2929036.25,C255589728,132123.52,118559.59,0
214,TRANSFER,1272938.67,C150662143,0.0,0.0,C2031899541,1997582.41,3270521.09,0
546,CASH_OUT,534158.52,C971904885,534158.52,0.0,C726333596,5156.57,539315.09,0
221,TRANSFER,684174.46,C767035250,684174.46,0.0,C870958103,0.0,0.0,0
18,CASH_OUT,343382.63,C596011774,14829.0,0.0,C1405142107,34870.72,378253.35,0
42,CASH_IN,168382.22,C1221340894,4751171.39,4919553.6,C1512569520,248840.3,80458.08,0
129,TRANSFER,1864022.05,C1076727002,1864022.05,0.0,C192399554,0.0,149522.78,0
425,TRANSFER,34839.32,C1183463100,34839.32,0.0,C796115130,0.0,0.0,0
537,TRANSFER,1504.73,C743926133,1504.73,0.0,C1763736933,0.0,0.0,0
253,TRANSFER,690510.31,C1283193575,690510.31,0.0,C1577097476,0.0,0.0,0
629,CASH_OUT,1051018.15,C1501559955,1051018.15,0.0,C1221134387,0.0,1051018.15,0
425,CASH_OUT,10000000.0,C792080060,10000000.0,0.0,C2030266969,0.0,10000000.0,0
178,CASH_OUT,69846.05,C2000778591,0.0,0.0,C1184848967,99958.3,169804.34,0
185,CASH_OUT,169055.85,C1630386518,0.0,0.0,C35750747,8804019.94,8973075.8,0
259,TRANSFER,8274020.94,C840630111,8274020.94,0.0,C825235440,0.0,0.0,0
583,TRANSFER,1764389.11,C108276530,1764389.11,0.0,C28074896,0.0,0.0,0
433,CASH_OUT,5270.57,C1431630057,5270.57,0.0,C1051716016,305288.23,310558.81,0
289,TRANSFER,27759.73,C1844162816,27759.73,0.0,C1415356134,0.0,0.0,0
201,CASH_OUT,564699.59,C983474187,564699.59,0.0,C1474387671,0.0,564699.59,0
251,CASH_IN,66442.69,C441872364,17612450.23,17678892.92,C248675696,141314.41,74871.71,0
140,CASH_OUT,47514.84,C1187721575,0.0,0.0,C339438511,735798.31,783313.15,0
353,PAYMENT,8000.74,C1865701082,0.0,0.0,M1520446613,0.0,0.0,0
201,TRANSFER,428991.65,C1253790548,0.0,0.0,C932731431,1643935.32,2072926.97,0
37,CASH_OUT,341737.32,C1138810223,0.0,0.0,C417144598,644529.56,986266.88,0
735,TRANSFER,123146.28,C1625883009,123146.28,0.0,C918154390,0.0,0.0,0
550,PAYMENT,8945.91,C1629932222,100993.31,92047.4,M267585310,0.0,0.0,0
537,CASH_OUT,26481.25,C208199068,26481.25,0.0,C1904322081,1119942.48,1146423.73,0
22,PAYMENT,4427.83,C1416933714,19894.0,15466.17,M2117834628,0.0,0.0,0
140,CASH_OUT,2873536.01,C1711657295,2873536.01,0.0,C144852879,0.0,2873536.01,0
674,TRANSFER,171651.7,C582884877,171651.7,0.0,C2136467775,0.0,0.0,0
134,CASH_OUT,320387.29,C1181139506,0.0,0.0,C770113399,413374.48,733761.77,0
260,TRANSFER,847383.45,C358038381,847383.45,0.0,C1806358592,0.0,0.0,0
188,PAYMENT,23484.71,C1987538340,0.0,0.0,M684694913,0.0,0.0,0
190,TRANSFER,10000000.0,C1102554601,10185510.21,185510.21,C335271811,0.0,0.0,0
454,TRANSFER,278577.6,C270286609,278577.6,0.0,C311232614,0.0,0.0,0
277,CASH_IN,376436.33,C178137405,1517133.56,1893569.89,C491433274,576867.21,200430.88,0
248,TRANSFER,4011314.1,C692635750,4011314.1,0.0,C1583412522,0.0,0.0,0
187,TRANSFER,1612113.27,C594286791,17029.0,0.0,C494192281,3970350.8,5582464.06,0
225,CASH_OUT,126590.11,C553676555,7701.0,0.0,C897701304,0.0,126590.11,0
155,PAYMENT,4886.03,C898095401,11657.0,6770.97,M1223935989,0.0,0.0,0
282,PAYMENT,16742.38,C2015728782,70482.0,53739.62,M1639732120,0.0,0.0,0
516,CASH_OUT,423660.73,C324127688,423660.73,0.0,C1220479555,0.0,423660.73,0
144,CASH_OUT,70847.76,C1702697077,0.0,0.0,C524461408,159398.32,230246.08,0
36,CASH_OUT,255461.37,C1962692017,10945.0,0.0,C130871217,128636.45,329150.75,0
397,CASH_OUT,367003.63,C1817976332,0.0,0.0,C1325096176,4324367.03,4691370.66,0
212,CASH_OUT,197031.62,C1477830912,45047.0,0.0,C434931250,136352.74,333384.37,0
558,CASH_OUT,4529.65,C2141175664,4529.65,0.0,C968979703,293443.08,297972.73,0
41,CASH_IN,28699.56,C691261664,8045754.39,8074453.95,C1394080687,270866.91,242167.35,0
397,PAYMENT,29039.82,C1817369062,33941.06,4901.24,M715148018,0.0,0.0,0
404,PAYMENT,122.58,C377838769,4449.49,4326.91,M992821591,0.0,0.0,0
40,PAYMENT,8408.68,C1314826930,469245.41,460836.74,M1072256933,0.0,0.0,0
9,PAYMENT,17255.97,C1208121631,0.0,0.0,M776574910,0.0,0.0,0
692,CASH_OUT,701697.49,C1124257950,701697.49,0.0,C1620887642,680160.57,1381858.06,0
321,CASH_IN,104176.32,C555440929,1358732.45,1462908.77,C590930500,1317018.19,1212841.87,0
356,PAYMENT,24094.91,C836729337,0.0,0.0,M1071479451,0.0,0.0,0
250,PAYMENT,30702.07,C1014946440,32012.0,1309.93,M685632848,0.0,0.0,0
491,TRANSFER,1122827.94,C1898490203,1122827.94,0.0,C228352671,0.0,0.0,0
182,CASH_IN,50088.51,C152368420,155329.0,205417.51,C1278309263,110290.31,60201.81,0
374,CASH_OUT,300066.4,C1287337853,0.0,0.0,C6108027,2457846.69,2757913.09,0
380,CASH_OUT,139093.78,C319608403,0.0,0.0,C634706255,3543784.1,3682877.87,0
742,TRANSFER,258355.42,C1226129332,258355.42,0.0,C1744173808,0.0,0.0,0
16,CASH_IN,219731.25,C1224524934,3361164.52,3580895.77,C1496929254,531957.69,312226.43,0
206,TRANSFER,14206.82,C1489685700,14206.82,0.0,C371244404,0.0,0.0,0
399,TRANSFER,77710.4,C286492839,77710.4,0.0,C341763133,0.0,0.0,0
211,CASH_IN,244520.49,C524352327,1166732.3,1411252.79,C614574659,307878.71,63358.23,0
517,TRANSFER,699183.61,C735610108,699183.61,0.0,C1408037662,0.0,0.0,0
551,CASH_OUT,3774777.76,C1440842391,3774777.76,0.0,C1163108586,597455.51,4372233.27,0
17,CASH_OUT,195351.76,C268542581,195351.76,0.0,C504693752,156408.25,265841.0,0
420,TRANSFER,430722.59,C1114634874,430722.59,0.0,C1494693059,0.0,0.0,0
422,TRANSFER,2897907.81,C791144032,2897907.81,0.0,C220917554,0.0,0.0,0
156,CASH_IN,8224.96,C2128432585,17849784.41,17858009.36,C1794783918,605051.52,596826.57,0
623,TRANSFER,296156.97,C801116845,296156.97,0.0,C177042308,0.0,0.0,0
678,TRANSFER,194876.96,C483764611,194876.96,0.0,C1709387951,0.0,0.0,0
19,CASH_OUT,3477438.49,C841995363,3477438.49,0.0,C1314676285,0.0,3477438.49,0
650,CASH_OUT,4480592.14,C631132881,4480592.14,0.0,C354729462,3244885.0,7725477.14,0
188,PAYMENT,4805.35,C1533866115,0.0,0.0,M278514030,0.0,0.0,0
74,TRANSFER,4582074.51,C1151172465,4582074.51,0.0,C2088124795,0.0,0.0,0
586,TRANSFER,2581549.92,C1168747121,2581549.92,0.0,C1191561711,0.0,0.0,0
42,CASH_OUT,181627.1,C635338980,148912.0,0.0,C1619075233,0.0,181627.1,0
321,PAYMENT,4457.03,C399519905,291.0,0.0,M1123878509,0.0,0.0,0
251,CASH_OUT,160231.55,C936992021,20115.0,0.0,C1736465687,0.0,160231.55,0
304,PAYMENT,15346.36,C1050067560,45914.0,30567.64,M1540016070,0.0,0.0,0
714,CASH_OUT,280258.44,C1854432307,280258.44,0.0,C861498730,623798.08,904056.52,0
559,CASH_OUT,55539.89,C1066149498,55539.89,0.0,C1356062559,498366.47,553906.36,0
603,CASH_OUT,4099382.36,C934857177,4099382.36,0.0,C358568461,0.0,4099382.36,0
234,CASH_OUT,24315.23,C956319731,0.0,0.0,C1254651837,1873121.41,1897436.64,0
255,CASH_OUT,32733.43,C1713593836,32733.43,0.0,C1707908238,0.0,32733.43,0
189,PAYMENT,461.64,C607769807,10819.0,10357.36,M1746319902,0.0,0.0,0
387,CASH_OUT,10000000.0,C486804071,10000000.0,0.0,C565255701,109827.22,10109827.22,0
334,TRANSFER,972142.03,C47484490,972142.03,0.0,C698155401,0.0,0.0,0
71,TRANSFER,1871553.73,C677678546,1871553.73,0.0,C646623849,0.0,0.0,0
1,CASH_OUT,20128.0,C1118430673,20128.0,0.0,C339924917,6268.0,12145.85,0
161,PAYMENT,22865.15,C1111846319,29127.0,6261.85,M729112244,0.0,0.0,0
370,TRANSFER,1634184.04,C675893330,1634184.04,0.0,C265392838,0.0,0.0,0
397,TRANSFER,1723273.35,C1123663445,0.0,0.0,C46051279,1945914.79,3669188.15,0
693,TRANSFER,463891.31,C96489795,463891.31,0.0,C385716875,0.0,0.0,0
48,TRANSFER,2485286.71,C1820244822,0.0,0.0,C2113196809,5239207.61,7724494.33,0
189,DEBIT,1876.65,C2139994458,102224.0,100347.35,C1174177511,18467.11,20343.77,0
448,TRANSFER,369505.41,C551192635,369505.41,0.0,C1704120261,0.0,0.0,0
673,TRANSFER,897875.35,C7692150,897875.35,0.0,C402300594,0.0,0.0,0
162,CASH_OUT,74055.27,C555980430,11411.0,0.0,C1160301797,894875.8,968931.07,0
25,TRANSFER,1698263.69,C1865185181,1698263.69,0.0,C388097316,0.0,0.0,0
187,TRANSFER,1098382.88,C88555035,0.0,0.0,C250798053,2869453.43,3967836.3,0
355,PAYMENT,2431.46,C1678088394,107515.0,105083.54,M327748401,0.0,0.0,0
228,CASH_OUT,114087.27,C1421487914,1006119.0,892031.73,C465416664,0.0,114087.27,0
359,CASH_OUT,122639.34,C2124143230,122639.34,0.0,C1974637471,979453.17,1102092.51,0
350,CASH_OUT,284601.45,C788275065,0.0,0.0,C1806271766,775303.11,1059904.56,0
608,CASH_OUT,10000000.0,C1583037289,10000000.0,0.0,C368640357,0.0,10000000.0,0
162,TRANSFER,741980.41,C1719156614,94336.0,0.0,C1358182400,0.0,741980.41,0
155,TRANSFER,38389.59,C783664708,125549.0,87159.41,C2065507757,601103.39,639492.99,0
698,CASH_OUT,1242226.78,C1381975492,1242226.78,0.0,C522493540,1079508.64,2321735.42,0
692,CASH_OUT,10000000.0,C819618584,10000000.0,0.0,C1552047052,316753.92,10316753.92,0
328,CASH_OUT,6391.6,C1610942799,6391.6,0.0,C1312990529,2954292.05,2960683.65,0
208,CASH_OUT,53706.63,C1697671002,49596.0,0.0,C119765734,890185.75,943892.38,0
466,TRANSFER,4364760.42,C1197632627,4364760.42,0.0,C736141903,0.0,0.0,0
299,CASH_OUT,322250.12,C216018178,0.0,0.0,C1159916959,451229.34,773479.47,0
574,TRANSFER,56125.55,C418875558,56125.55,0.0,C577502791,0.0,0.0,0
643,TRANSFER,352179.76,C964511313,352179.76,0.0,C2000898325,0.0,0.0,0
349,CASH_OUT,80800.21,C782267522,80800.21,0.0,C2086699676,0.0,80800.21,0
371,TRANSFER,1918280.69,C783894317,887746.0,0.0,C726012387,66849.95,1985130.64,0
9,CASH_IN,215644.09,C1703332571,29085.0,244729.09,C1201831265,0.0,304147.5,0
37,PAYMENT,3583.4,C1898735131,73950.0,70366.6,M349290174,0.0,0.0,0
261,TRANSFER,1181424.16,C2054849167,32772.6,0.0,C1485568243,8700062.07,9881486.22,0
374,CASH_OUT,320467.65,C700162733,103651.0,0.0,C1751376800,67767.22,388234.87,0
414,CASH_OUT,724264.21,C2035780043,724264.21,0.0,C657085942,0.0,724264.21,0
181,TRANSFER,252189.32,C636129537,252189.32,0.0,C1515281371,0.0,0.0,0
303,CASH_IN,149846.87,C1000414316,8923109.43,9072956.3,C1308663748,1202855.3,1053008.43,0
299,TRANSFER,1150561.97,C817857207,1150561.97,0.0,C1094225384,0.0,0.0,0
192,CASH_OUT,1764326.19,C230612443,1764326.19,0.0,C1505742207,174021.75,1938347.94,0
139,CASH_OUT,11653.98,C1280075044,11653.98,0.0,C1939861017,341465.93,325869.89,0
233,PAYMENT,24320.61,C617091809,111683.95,87363.34,M381373254,0.0,0.0,0
66,CASH_OUT,3444943.59,C127639062,3444943.59,0.0,C1426710143,217174.65,3662118.24,0
276,PAYMENT,6789.61,C1524538115,0.0,0.0,M753238677,0.0,0.0,0
40,PAYMENT,40098.14,C1721835543,8097.0,0.0,M480057962,0.0,0.0,0
501,CASH_OUT,10000000.0,C47972411,10000000.0,0.0,C2059078386,11656587.57,21656587.57,0
179,TRANSFER,50384.98,C1105675281,24584.0,0.0,C347860064,187313.28,237698.26,0
253,CASH_OUT,477635.13,C1090709318,0.0,0.0,C1171246037,1431726.14,1909361.28,0
