amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,Hour,Day,IsNight,IsBusinessHours,amount_log,amount_sqrt,balance_change_orig,balance_change_orig_pct,sender_depleted,balance_change_dest,balance_change_dest_pct,receiver_new_account,expected_balance_orig,balance_inconsistent,tx_count_24h,tx_count_7d,avg_amount_30d,max_amount_30d,std_amount_30d,is_amount_unusual,is_new_high_amount,amount_vs_avg_ratio,usual_hour_customer,is_unusual_hour,type_encoded,isFraud
4754.5,20935.0,16180.5,0.0,0.0,17,9,0,1,8.46705712192244,68.95288246331694,-4754.5,-0.2270968666411922,0,0.0,0.0,1,16180.5,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.028748999196817848,-1.0,0,3,0
288272.0,31452.0,0.0,1846540.5,2134812.49,15,15,0,1,12.57166322679546,536.9096758301158,-31452.0,-0.9999682065303787,1,288271.9900000002,0.1561145471141592,0,-256820.0,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,1.7430921225081657,-1.0,0,1,0
132935.97,2563573.14,2696509.11,1610361.5,1477425.53,16,9,0,1,11.797630385098726,364.6038535177597,132935.96999999974,0.051855715005769146,0,-132935.96999999997,-0.08255033882122813,0,2430637.17,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.8038229245468927,-1.0,0,0,0
275515.81,1831216.6,2106732.41,4331509.93,4055994.13,21,0,0,0,12.526403922047624,524.8959992227032,275515.81000000006,0.15045498142874994,0,-275515.7999999998,-0.0636073195825919,0,1555700.79,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,1.665959364896544,-1.0,0,0,0
436317.49,436317.49,0.0,0.0,0.0,16,2,0,1,12.986127737310683,660.5433293887692,-436317.49,-0.999997708096212,1,0.0,0.0,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,2.6382776673819706,-1.0,0,4,1
121929.24,0.0,0.0,803609.8,925539.04,11,12,0,1,11.711204356894864,349.18367659442504,0.0,0.0,1,121929.23999999999,0.15172673139783585,0,-121929.24,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.737268613487982,-1.0,0,1,0
24261.18,255625.0,231363.82,0.0,0.0,11,29,0,1,10.096674038312495,155.76000770416005,-24261.179999999993,-0.09490889033196934,0,0.0,0.0,1,231363.82,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.14669989364472671,-1.0,0,3,0
971788.99,0.0,0.0,5764601.87,6736390.86,21,17,0,0,13.78689500042754,985.793583870376,0.0,0.0,1,971788.9900000002,0.1685786535369782,0,-971788.99,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,5.8761091372355505,-1.0,0,4,0
19481.66,9311.0,0.0,354072.18,373553.84,10,12,0,1,9.877280118182389,139.57671725613838,-9311.0,-0.9998926116838488,1,19481.660000000033,0.0550215636213961,0,-10170.66,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.1177996062031083,-1.0,0,1,0
3439121.37,3439121.37,0.0,67310.12,3506431.49,5,22,1,0,15.050726871799663,1854.4868211987919,-3439121.37,-0.9999997092281424,1,3439121.37,51.09291555392334,0,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,20.79530918159409,-1.0,0,1,1
15740.84,0.0,0.0,772346.04,788086.88,11,1,0,1,9.664077414757973,125.4625043588721,0.0,0.0,1,15740.839999999967,0.020380527385720243,0,-15740.84,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.09518001819691624,-1.0,0,1,0
585010.21,585010.21,0.0,15969.08,600979.29,22,1,1,0,13.27938628842356,764.8596014955947,-585010.21,-0.9999982906310462,1,585010.2100000001,36.63163929047319,0,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,3.537376813002469,-1.0,0,1,1
426323.38,426323.38,0.0,102216.61,528539.99,11,17,0,1,12.96295579089049,652.93443775007,-426323.38,-0.9999976543682536,1,426323.38,4.170742986458008,0,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,2.577846358019701,-1.0,0,1,1
1550.48,29257.0,27706.52,0.0,0.0,21,8,0,0,7.346964593054462,39.37613490427927,-1550.4799999999996,-0.05299336933488275,0,0.0,0.0,1,27706.52,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.009375275691383349,-1.0,0,3,0
9097679.75,9097679.75,0.0,0.0,0.0,2,29,1,0,16.023530076366715,3016.236023589666,-9097679.75,-0.9999998900818761,1,0.0,0.0,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,55.01087134833442,-1.0,0,4,1
1076518.28,1076518.28,0.0,0.0,0.0,15,13,0,1,13.889243505519348,1037.5539889567194,-1076518.28,-0.999999071080269,1,0.0,0.0,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,6.5093749431233,-1.0,0,4,1
112984.62,52050.0,0.0,122207.39,235192.02,10,13,0,1,11.635015832959496,336.13184913066476,-52050.0,-0.9999807880732359,1,112984.62999999999,0.9245243309399624,0,-60934.619999999995,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.6831832473725459,-1.0,0,1,0
10893.96,0.0,0.0,0.0,0.0,11,6,0,1,9.296055575963077,104.37413472695235,0.0,0.0,1,0.0,0.0,1,-10893.96,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.0658724255526692,-1.0,0,3,0
3285475.4,3285475.4,0.0,0.0,0.0,6,17,1,0,15.005022222217104,1812.5880392411289,-3285475.4,-0.9999996956301376,1,0.0,0.0,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,19.866259256654704,-1.0,0,4,1
2877946.61,0.0,0.0,5297716.35,8175662.95,22,13,1,0,14.872587962650142,1696.4511811425639,0.0,0.0,1,2877946.6000000006,0.5432427609600577,0,-2877946.61,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,17.402058003864685,-1.0,0,4,0
212105.92,1109.0,213214.92,1192741.92,980636.01,11,6,0,1,12.264845766140308,460.54958473545497,212105.92,191.08641441441443,0,-212105.90999999992,-0.1778303659937046,0,-210996.92,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,1.2825392625345065,-1.0,0,0,0
10000000.0,10000000.0,0.0,1058449.45,11058449.45,14,29,0,1,16.118095750958314,3162.2776601683795,-10000000.0,-0.99999990000001,1,10000000.0,9.44777339364351,0,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,60.46692438072951,-1.0,0,1,1
192073.68,815.0,192888.68,0.0,690183.87,12,0,0,1,12.165639533718569,438.2621133522723,192073.68,235.38441176470587,0,690183.87,690183.87,1,-191258.68,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,1.1614104684088438,-1.0,0,0,0
8158.73,0.0,0.0,0.0,0.0,22,15,1,0,9.006966359175431,90.32568848339878,0.0,0.0,1,0.0,0.0,1,-8158.73,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.04933333099527892,-1.0,0,3,0
6495.77,0.0,0.0,0.0,0.0,13,11,0,1,8.779060409299616,80.59633986726693,0.0,0.0,1,0.0,0.0,1,-6495.77,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.03927792333846113,-1.0,0,3,0
105840.03,149.0,0.0,1822073.07,1927913.1,14,1,0,1,11.56969353041193,325.33064718836437,-149.0,-0.9933333333333333,1,105840.03000000003,0.05808766599702504,0,-105691.03,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.6399821090464143,-1.0,0,1,0
19578.16,5091.0,0.0,0.0,0.0,22,15,1,0,9.882221014244925,139.92197825931422,-5091.0,-0.9998036135113905,1,0.0,0.0,1,-14487.16,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.11838311202338232,-1.0,0,3,0
621387.64,621387.64,0.0,85132.75,706520.39,13,11,0,1,13.339711994473689,788.2814472001736,-621387.64,-0.9999983907011882,1,621387.64,7.2989576989149425,0,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,3.7573399438999973,-1.0,0,1,1
4738282.28,4738282.28,0.0,0.0,0.0,13,6,0,1,15.371185450854062,2176.7595824987197,-4738282.28,-0.9999997889530995,1,0.0,0.0,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,28.650935631931063,-1.0,0,4,1
10000000.0,12109967.47,2109967.47,0.0,0.0,20,28,0,0,16.118095750958314,3162.2776601683795,-10000000.0,-0.8257659815360361,0,0.0,0.0,1,2109967.4700000007,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,60.46692438072951,-1.0,0,4,1
248344.03,3700764.22,3949108.24,688317.99,439973.97,23,3,1,0,12.422574308255527,498.34127864346135,248344.02000000002,0.06710612677018188,0,-248344.02000000002,-0.3607978620493966,0,3452420.1900000004,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,1.5016599682415621,-1.0,0,0,0
10000000.0,10000000.0,0.0,128711.99,10128711.99,8,28,0,0,16.118095750958314,3162.2776601683795,-10000000.0,-0.99999990000001,1,10000000.0,77.69223603616076,0,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,60.46692438072951,-1.0,0,1,1
454859.39,0.0,0.0,0.0,454859.39,13,0,0,1,13.027745815684712,674.432643041542,0.0,0.0,1,454859.39,454859.39,1,-454859.39,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,2.7503948338994753,-1.0,0,1,1
72665.95,72665.95,0.0,31012.3,103678.25,4,13,1,0,11.193641952178083,269.56622562925054,-72665.95,-0.999986238585767,1,72665.95,2.3430576559089165,0,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.43938865037038716,-1.0,0,1,1
3140.58,9894401.49,9897542.07,1496828.83,1493688.25,19,1,0,0,8.052481137060699,56.04087793744848,3140.5800000000745,0.00031740976811628314,0,-3140.5800000000745,-0.002098154337290348,0,9891260.91,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.018990121337163147,-1.0,0,0,0
7068115.67,7068115.67,0.0,0.0,0.0,23,5,1,0,15.77110461907666,2658.592798831743,-7068115.67,-0.9999998585195963,1,0.0,0.0,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,42.73872157321393,-1.0,0,4,1
969576.64,6514.0,0.0,1492155.87,2461732.51,13,12,0,1,13.784615832975172,984.6708282466786,-6514.0,-0.999846508058327,1,969576.6399999997,0.6497819763414014,0,-963062.64,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,5.86273173722018,-1.0,0,4,0
11121.43,0.0,0.0,0.0,0.0,11,10,0,1,9.316719069111281,105.45819076771609,0.0,0.0,1,0.0,0.0,1,-11121.43,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.06724786668155766,-1.0,0,3,0
132842.64,4499.08,0.0,0.0,132842.64,1,0,1,0,11.796928076500397,364.4758428208926,-4499.08,-0.9997777817283249,1,132842.64,132842.64,1,-128343.56000000001,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.8032585867416474,-1.0,0,1,1
5017.91,366160.39,361142.48,0.0,0.0,12,5,0,1,8.52096805763522,70.83720773717722,-5017.910000000033,-0.01370409370578376,0,0.0,0.0,1,361142.48000000004,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.030341758451930642,-1.0,0,3,0
11350.3,0.0,0.0,0.0,0.0,14,16,0,1,9.33708755379557,106.53778672377233,0.0,0.0,1,0.0,0.0,1,-11350.3,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.06863177317985941,-1.0,0,3,0
1059682.92,1059682.92,0.0,102876.2,1162559.12,12,20,0,1,13.87348123294192,1029.409014920697,-1059682.92,-0.9999990563223796,1,1059682.9200000002,10.300464242805988,0,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,6.407576699119064,-1.0,0,1,1
69893.67,605486.0,535592.33,81715.67,151609.34,20,14,0,0,11.154744673526316,264.3741099275797,-69893.67000000004,-0.11543380782741833,0,69893.67,0.8553171586654229,0,535592.33,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.42262552585816626,-1.0,0,1,0
7404.15,0.0,0.0,0.0,0.0,20,11,0,0,8.909930983080127,86.0473706745302,0.0,0.0,1,0.0,0.0,1,-7404.15,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.04477061781535784,-1.0,0,3,0
8422.67,0.0,0.0,0.0,0.0,13,14,0,1,9.038800879257325,91.77510555700822,0.0,0.0,1,0.0,0.0,1,-8422.67,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.050929294997383905,-1.0,0,3,0
261211.96,3018723.31,3279935.27,1036510.45,775298.5,12,8,0,1,12.473091292305131,511.0889942074668,261211.95999999996,0.08653057820970739,0,-261211.94999999995,-0.25201067484589773,0,2757511.35,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,1.5794683832662142,-1.0,0,0,0
591766.42,591766.42,0.0,0.0,0.0,4,18,1,0,13.290868965050247,769.2635569166137,-591766.42,-0.9999983101469155,1,0.0,0.0,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,3.578229536919502,-1.0,0,4,1
190241.71,30000.0,220241.71,190913.76,672.05,22,14,1,0,12.156055956987151,436.16706661553434,190241.71,6.34117896070131,0,-190241.71000000002,-0.9964746046874533,0,-160241.71,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,1.1503331092630673,-1.0,0,0,0
9117.31,308153.0,299035.69,0.0,0.0,14,6,0,1,9.118039758879366,95.48460608914925,-9117.309999999998,-0.02958686241294936,0,0.0,0.0,1,299035.69,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.055129569432566895,-1.0,0,3,0
154440.87,0.0,0.0,158064.0,0.0,18,10,0,0,11.947573058566977,392.9896563524287,0.0,0.0,1,-158064.0,-0.9999936734887547,0,-154440.87,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.9338564407584077,-1.0,0,1,0
337044.87,40156.0,377200.87,11556.98,0.0,19,6,0,0,12.727974312831641,580.5556562466686,337044.87,8.393178524292153,0,-11556.98,-0.9999134796910879,0,-296888.87,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,2.038006666720281,-1.0,0,0,0
70276.38,0.0,0.0,1458010.67,1528287.05,14,16,0,1,11.160205262152523,265.0969256705932,0.0,0.0,1,70276.38000000012,0.048200149179875994,0,-70276.38,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.4249396555211412,-1.0,0,1,0
42108.41,0.0,0.0,0.0,0.0,18,13,0,0,10.648026510134049,205.20333817947505,0.0,0.0,1,0.0,0.0,1,-42108.41,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.2546166043262755,-1.0,0,3,0
134515.36,134515.36,0.0,29488.06,164003.41,18,3,0,0,11.809441106314743,366.7633569483189,-134515.36,-0.9999925659600066,1,134515.35,4.561534006170424,0,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.8133730101166606,-1.0,0,1,1
8930.71,132309.0,123378.29,0.0,0.0,10,7,0,1,9.097363144900498,94.5024338310924,-8930.710000000006,-0.06749837502834258,0,0.0,0.0,1,123378.29000000001,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.05400125662362248,-1.0,0,3,0
169345.3,5195862.62,5365207.92,250681.2,81335.9,20,10,0,0,12.039701009763958,411.51585631661874,169345.2999999998,0.03259232966549646,0,-169345.30000000002,-0.6755377924719027,0,5026517.32,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,1.0239789449331953,-1.0,0,0,0
121084.85,12134.0,0.0,0.0,121084.85,14,6,0,1,11.704255077132043,347.97248454439614,-12134.0,-0.999917593737124,1,121084.85,121084.85,1,-108950.85,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.7321628468601976,-1.0,0,1,0
124057.58,124057.58,0.0,1594382.92,1718440.5,11,5,0,1,11.728509152387122,352.21808585023,-124057.58,-0.9999919392919054,1,124057.58000000007,0.07780910133614499,0,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.7501380308716302,-1.0,0,1,1
4690769.98,4690769.98,0.0,0.0,4690769.98,9,19,0,1,15.361107514971927,2165.8185473395506,-4690769.98,-0.9999997868154288,1,4690769.98,4690769.98,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,28.36364336680561,-1.0,0,1,1
275167.21,132084.0,0.0,1974367.81,2249535.02,16,10,0,1,12.525137862380468,524.5638283374103,-132084.0,-0.9999924291176137,1,275167.20999999996,0.1393697107684759,0,-143083.21000000002,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,1.6638514879126318,-1.0,0,1,0
6101.12,132638.0,126536.88,0.0,0.0,0,4,1,0,8.71639153076663,78.10966649525524,-6101.119999999995,-0.045997934242568136,0,0.0,0.0,1,126536.88,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.036891596167775646,-1.0,0,3,0
135711.49,39795.94,0.0,2058546.6,2194258.1,18,14,0,0,11.818293882854924,368.39040432671425,-39795.94,-0.9999748724399413,1,135711.5,0.06592584985647162,0,-95915.54999999999,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.8206056403426129,-1.0,0,4,0
56231.05,56231.05,0.0,0.0,0.0,3,15,1,0,10.93724215802877,237.13087103960126,-56231.05,-0.9999822165473249,1,0.0,0.0,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.34001186481990203,-1.0,0,4,1
1399637.19,1399637.19,0.0,0.0,1399637.19,4,5,1,0,14.151724325470937,1183.062631478148,-1399637.19,-0.999999285529641,1,1399637.19,1399637.19,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,8.463175612818674,-1.0,0,1,1
261856.71,455096.0,716952.71,239483.35,0.0,10,16,0,1,12.47555654361252,511.71936645001034,261856.70999999996,0.5753865879142248,0,-239483.35,-0.9999958243618007,0,193239.29,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,1.5833669882156616,-1.0,0,0,0
72620.82,123.0,72743.82,909927.09,837306.27,19,5,0,0,11.19302070662068,269.4825040703014,72620.82,585.6517741935485,0,-72620.81999999995,-0.07980940559819398,0,-72497.82,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.439115763140657,-1.0,0,0,0
59210.78,0.0,0.0,2448420.42,2507631.2,15,12,0,1,10.988875787563398,243.33265296708538,0.0,0.0,1,59210.78000000026,0.02418324701635728,0,-59210.78,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.35802937567840115,-1.0,0,1,0
4821.65,11422.0,6600.35,0.0,0.0,21,10,0,0,8.481078848495226,69.43810193258453,-4821.65,-0.422100148822551,0,0.0,0.0,1,6600.35,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.029155034594034443,-1.0,0,3,0
158445.6,2376.0,160821.6,235791.08,77345.48,12,24,0,1,11.973172907015698,398.0522578757719,158445.6,66.65780395456459,0,-158445.59999999998,-0.6719716794559002,0,-156069.6,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.9580718113659317,-1.0,0,0,0
171788.82,171788.82,0.0,0.0,0.0,11,1,0,1,12.054027031829035,414.4741487716695,-171788.82,-0.9999941789333034,1,0.0,0.0,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,1.0387541588394753,-1.0,0,4,1
1848199.45,1848199.45,0.0,1668360.97,3516560.42,7,5,0,0,14.42972299391619,1359.4849944004532,-1848199.45,-0.9999994589331477,1,1848199.45,1.1077928430603101,0,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,11.175493638365587,-1.0,0,1,1
33964.87,33964.87,0.0,0.0,33964.87,10,25,0,1,10.433111475900622,184.2956049394559,-33964.87,-0.9999705586814058,1,33964.87,33964.87,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.20537512258913085,-1.0,0,1,1
280.99,5072.0,4791.01,0.0,0.0,15,1,0,1,5.64187160931645,16.762756336593334,-280.9899999999998,-0.05538931598659566,0,0.0,0.0,1,4791.01,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.0016990601081741186,-1.0,0,3,0
350139.14,309798.0,0.0,84896.33,435035.47,17,12,0,1,12.766088753326908,591.7255613880475,-309798.0,-0.9999967721006201,1,350139.13999999996,4.124265627670504,0,-40341.140000000014,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,2.1171836901113665,-1.0,0,1,0
819503.92,819503.92,0.0,0.0,0.0,12,1,0,1,13.616455680808768,905.2645580160531,-819503.92,-0.9999987797510721,1,0.0,0.0,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,4.955288156035141,-1.0,0,4,1
5794.81,22385.0,16590.19,0.0,0.0,21,11,0,0,8.664890521674824,76.12364941330651,-5794.810000000001,-0.25885866166353977,0,0.0,0.0,1,16590.19,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.03503943380706952,-1.0,0,3,0
171878.27,171878.27,0.0,0.0,0.0,14,18,0,1,12.054547590730738,414.5820425440542,-171878.27,-0.999994181962723,1,0.0,0.0,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,1.039295035478061,-1.0,0,4,1
72342.42,157624.0,85281.58,0.0,72342.42,18,8,0,0,11.189179781137266,268.96546246683795,-72342.42,-0.4589527042030135,0,72342.42,72342.42,1,85281.58,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.4374323639658974,-1.0,0,1,0
49049.97,0.0,0.0,126807.55,175857.53,14,13,0,1,10.800615240537013,221.4722781749445,0.0,0.0,1,49049.979999999996,0.386803413492229,0,-49049.97,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.2965900826867051,-1.0,0,1,0
141892.33,40242.0,182134.33,0.0,0.0,10,8,0,1,11.862830857110316,376.6859832805038,141892.33,3.525888477499192,0,0.0,0.0,1,-101650.32999999999,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.8579792788315517,-1.0,0,0,0
59014.09,0.0,0.0,0.0,0.0,11,8,0,1,10.985548452898014,242.9281581044075,0.0,0.0,1,0.0,0.0,1,-59014.09,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.35684005174275657,-1.0,0,3,0
673243.67,19905.0,0.0,3484430.06,4341583.26,10,1,0,1,13.419864093821118,820.514271661377,-19905.0,-0.9999497638902843,1,857153.1999999997,0.24599516685515935,0,-653338.67,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,4.070897408369482,-1.0,0,1,0
40651.96,40651.96,0.0,0.0,0.0,19,26,0,0,10.612826929053115,201.62331214420618,-40651.96,-0.9999754015451765,1,0.0,0.0,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.24580989912484408,-1.0,0,4,1
51058.18,11416.0,0.0,0.0,0.0,16,16,0,1,10.840740631128721,225.96057178189295,-11416.0,-0.9999124113164579,1,0.0,0.0,1,-39642.18,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.3087331109077676,-1.0,0,3,0
14455.54,10198.91,0.0,0.0,0.0,18,28,0,0,9.578902186305994,120.23119395564531,-10198.91,-0.9999019599192542,1,0.0,0.0,1,-4256.630000000001,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.08740820440626107,-1.0,0,3,0
145293.42,2980.0,148273.42,0.0,0.0,14,22,0,1,11.88651744551744,381.1737399139663,145293.42,48.73982556189198,0,0.0,0.0,1,-142313.42,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.8785446240157574,-1.0,0,0,0
13986.48,0.0,0.0,0.0,0.0,17,5,0,1,9.54591792277108,118.26444943430802,0.0,0.0,1,0.0,0.0,1,-13986.48,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.08457194285125856,-1.0,0,3,0
21818.12,0.0,0.0,0.0,0.0,18,0,0,0,9.990541928601285,147.7095799195164,0.0,0.0,1,0.0,0.0,1,-21818.12,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.13192746121696822,-1.0,0,3,0
20013.17,44642.78,24629.61,0.0,0.0,18,11,0,0,9.90419580166849,141.4679115559426,-20013.17,-0.44828574103716123,0,0.0,0.0,1,24629.61,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.12101348370086844,-1.0,0,3,0
14417.43,31453.78,17036.36,0.0,0.0,23,14,1,0,9.576262528351124,120.07260303666278,-14417.419999999998,-0.4583538654538356,0,0.0,0.0,1,17036.35,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.08717776495744611,-1.0,0,3,0
73053.41,73053.41,0.0,811041.41,884094.82,1,28,1,0,11.19895978496653,270.283943289275,-73053.41,-0.9999863115724293,1,73053.40999999992,0.09007347716872156,0,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.4417315018224429,-1.0,0,1,1
8838.19,8838.19,0.0,15334.27,24172.46,18,29,0,0,9.086950522474224,94.01164821446329,-8838.19,-0.9998868674618375,1,8838.189999999999,0.5763309025533948,0,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.05344181663925198,-1.0,0,1,1
25748.88,481080.85,455331.97,0.0,0.0,11,13,0,1,10.15618524588685,160.4645755299281,-25748.880000000005,-0.053522867262608236,0,0.0,0.0,1,455331.97,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.15569555798484785,-1.0,0,3,0
127219.93,139453.0,12233.07,587868.2,715088.12,23,10,1,0,11.753680460377433,356.6790293807585,-127219.93,-0.9122716451302938,0,127219.92000000004,0.21640854802394827,0,12233.070000000007,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.7692597887031701,-1.0,0,1,0
1124.4,119806.0,118681.6,0.0,0.0,19,7,0,0,7.0258938069991785,33.53207419769914,-1124.3999999999942,-0.009385094360095773,0,0.0,0.0,1,118681.6,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.006798900977369226,-1.0,0,3,0
151597.36,0.0,0.0,3082085.02,3233682.38,9,16,0,1,11.928989934189941,389.35505647159636,0.0,0.0,1,151597.35999999987,0.04918660900969917,0,-151597.36,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.9166626103438228,-1.0,0,1,0
39190.99,0.0,0.0,0.0,0.0,16,13,0,1,10.576227668164265,197.9671437385507,0.0,0.0,1,0.0,0.0,1,-39190.99,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.23697586287359262,-1.0,0,3,0
488030.08,488030.08,0.0,64147.06,552177.14,10,12,0,1,13.098134371331847,698.5914972285306,-488030.08,-0.9999979509501731,1,488030.08,7.607869669012595,0,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,2.9509677942881374,-1.0,0,1,1
46076.1,2941.0,49017.1,961729.2,915653.1,12,8,0,1,10.738071359361566,214.6534416216055,46076.1,15.66148878314072,0,-46076.09999999998,-0.047909590444388646,0,-43135.1,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.2786080054458931,-1.0,0,0,0
